,sound_x,sound_y,similarity
1640,355,356,0.019625595091775982
1641,355,359,0.020823945197434884
1642,355,363,0.0162975058721669
1643,355,364,0.02199698460465544
1644,355,369,0.010492385745603638
1645,355,372,0.014715632859372071
1646,355,375,0.016243879982096608
1647,355,381,0.018357066381166864
1648,355,386,0.012764356249042891
1649,355,397,0.011209825122645293
1650,355,403,0.018385855774358712
1651,355,410,0.015472667974740412
1652,355,414,0.017463534688945626
1653,355,441,0.014510629810450185
1654,358,283,0.017642835696868
1655,358,288,0.02607513361791984
1656,358,290,0.01733144157355793
1657,358,294,0.025518693192212803
1658,358,296,0.02265611511580369
1659,358,298,0.016228333473261882
1660,358,299,0.015989501419829057
1661,358,302,0.0161725901219812
1662,358,304,0.021186329076745128
1663,358,306,0.020468190046197963
1664,358,308,0.01660148471178819
1665,358,313,0.019615530628267097
1666,358,316,0.01725769109777421
1667,358,318,0.021894608969976692
1668,358,319,0.01965070160246317
1669,358,320,0.01923600892137044
1670,358,322,0.019188034629800083
1671,358,325,0.020073430912179117
1672,358,328,0.013809926256109408
1673,358,330,0.016524434365646438
1674,358,332,0.021251748209927715
1675,358,335,0.020886761487130114
1676,358,338,0.01955974414444221
1677,358,339,0.019147749463401358
1678,358,342,0.017812577012471117
1679,358,345,0.017080914684561983
1680,358,346,0.015903802977115137
1681,358,347,0.01787366555267015
1682,358,349,0.01690857048848269
1683,358,350,0.02014269043717106
1684,358,351,0.01997187828638435
1685,358,352,0.01941549671082541
1686,358,353,0.015563182069700131
1687,358,354,0.019038432248657446
1688,358,356,0.02379917653914704
1689,358,359,0.02293909127904512
1690,358,363,0.01881980510728153
1691,358,364,0.018443752667691216
1692,358,369,0.011899902626367607
1693,358,372,0.017051258258877062
1694,358,375,0.020823069757488
1695,358,381,0.015621627416062355
1696,358,386,0.01590525395945178
1697,358,397,0.013733979730003213
1698,358,403,0.01687042003975906
1699,358,410,0.016413456746889786
1700,358,414,0.015883888684760046
1701,358,441,0.013941859623334106
1702,361,283,0.012819914298997684
1703,361,288,0.016641268310663638
1704,361,290,0.013989373074943771
1705,361,294,0.019985122419235987
1706,361,296,0.015193438830548838
1707,361,298,0.01512026921575747
1708,361,299,0.014296943436516503
1709,361,302,0.012573510784405837
1710,361,304,0.01567353160794434
1711,361,306,0.014778352609691556
1712,361,308,0.013689827532609642
1713,361,313,0.015387448069786256
1714,361,316,0.013962800625786365
1715,361,318,0.016950212732994397
1716,361,319,0.01588715027513402
1717,361,320,0.014328938806125275
1718,361,322,0.012774429146581456
1719,361,325,0.017487275374361167
1720,361,328,0.012076101935502228
1721,361,330,0.01275819755387545
1722,361,332,0.015895996262842032
1723,361,335,0.015175699001608934
1724,361,338,0.014935443817315803
1725,361,339,0.0137909465895173
1726,361,342,0.013168811789283282
1727,361,345,0.016051180166614772
1728,361,346,0.014275151862197103
1729,361,347,0.014504258777223776
1730,361,349,0.014768850223497687
1731,361,350,0.015405045114673856
1732,361,351,0.015277005754676025
1733,361,352,0.016125667048393896
1734,361,353,0.014096837760753718
1735,361,354,0.015602278491977862
1736,361,356,0.015517211556258802
1737,361,359,0.015297237870275229
1738,361,363,0.014331592068964354
1739,361,364,0.017142001803350945
1740,361,369,0.009148421109676569
1741,361,372,0.012476606265794802
1742,361,375,0.013900222391092931
1743,361,381,0.012883786812458388
1744,361,386,0.011898354224279484
1745,361,397,0.009865404580579095
1746,361,403,0.014760696804001378
1747,361,410,0.013830367557406407
1748,361,414,0.012427892875672615
1749,361,441,0.012095153823442568
1750,365,283,0.01631150893095416
1751,365,288,0.0173809436252787
1752,365,290,0.019007342314908197
1753,365,294,0.022910359734728547
1754,365,296,0.018262044230799558
1755,365,298,0.016312965815365017
1756,365,299,0.01779790992254775
1757,365,302,0.016617192911150932
1758,365,304,0.017336748636734203
1759,365,306,0.017565497893620118
1760,365,308,0.01717308076139716
1761,365,313,0.017385881161747628
1762,365,316,0.018021194802390342
1763,365,318,0.02174284627936928
1764,365,319,0.01979553050312856
1765,365,320,0.0159405618841565
1766,365,322,0.01358419915448805
1767,365,325,0.02262738729569963
1768,365,328,0.01807305326453031
1769,365,330,0.017067537824827703
1770,365,332,0.022207019573038517
1771,365,335,0.018904402972067587
1772,365,338,0.02041523550043173
1773,365,339,0.01631714090582661
1774,365,342,0.016630790846489555
1775,365,345,0.023076195467561848
1776,365,346,0.01990685723935151
1777,365,347,0.018636024301016917
1778,365,349,0.01817105902541855
1779,365,350,0.0206637529777042
1780,365,351,0.020431484345430555
1781,365,352,0.01965360573975605
1782,365,353,0.01718569143152496
1783,365,354,0.019497393055496314
1784,365,356,0.0182591533735502
1785,365,359,0.01820930258913391
1786,365,363,0.015390293368740381
1787,365,364,0.028752320762671618
1788,365,369,0.011100343925243
1789,365,372,0.014438368384382526
1790,365,375,0.018017384240952082
1791,365,381,0.018021138974785942
1792,365,386,0.014492011654201971
1793,365,397,0.01052481620115294
1794,365,403,0.019405919490584945
1795,365,410,0.01675931722107044
1796,365,414,0.016365839716314366
1797,365,441,0.013156344391221028
1798,368,283,0.008725073815783945
1799,368,288,0.013134935186503112
1800,368,290,0.008299435770287812
1801,368,294,0.012540031887649796
1802,368,296,0.009964947657355458
1803,368,298,0.010727588752999836
1804,368,299,0.009264426064319436
1805,368,302,0.00900120239538727
1806,368,304,0.012363293464918473
1807,368,306,0.009854062167117818
1808,368,308,0.011200971939753527
1809,368,313,0.009275690863075085
1810,368,316,0.00973693850323654
1811,368,318,0.009758679929719913
1812,368,319,0.009032039187537595
1813,368,320,0.010646192444477887
1814,368,322,0.014059400194377231
1815,368,325,0.009260452344773651
1816,368,328,0.008063129290952048
1817,368,330,0.00823666315771999
1818,368,332,0.009326193118975605
1819,368,335,0.009943382886235148
1820,368,338,0.009360535606578249
1821,368,339,0.009616458622700016
1822,368,342,0.00903429823010545
1823,368,345,0.01028442025092565
1824,368,346,0.009124131158977323
1825,368,347,0.010048943400104806
1826,368,349,0.009603584513258595
1827,368,350,0.009729573688857828
1828,368,351,0.009716776354248427
1829,368,352,0.009686678545269686
1830,368,353,0.010234801455084841
1831,368,354,0.010199790741544356
1832,368,356,0.010766344956802593
1833,368,359,0.01078950171172685
1834,368,363,0.008588837835375448
1835,368,364,0.011548143140963415
1836,368,369,0.017027704742690022
1837,368,372,0.008281356369937279
1838,368,375,0.008813352185582317
1839,368,381,0.00838133995581373
1840,368,386,0.007910856392711881
1841,368,397,0.013468052055396291
1842,368,403,0.010666335723798144
1843,368,410,0.009420886453002124
1844,368,414,0.008762261330398036
1845,368,441,0.008847397611004046
1846,379,283,0.016154851681242127
1847,379,288,0.018874496880596846
1848,379,290,0.01803233818737849
1849,379,294,0.02402522578287318
1850,379,296,0.020207263707957026
1851,379,298,0.015284766808796613
1852,379,299,0.014514638136847809
1853,379,302,0.0145710450756114
1854,379,304,0.016732201672479834
1855,379,306,0.018056865539916058
1856,379,308,0.016423714522129568
1857,379,313,0.017566746960112633
1858,379,316,0.016816812352040546
1859,379,318,0.020499512288557127
1860,379,319,0.018097811936853173
1861,379,320,0.016020219226187692
1862,379,322,0.014210145554039882
1863,379,325,0.02020770646691684
1864,379,328,0.015966868714878485
1865,379,330,0.016276109720572172
1866,379,332,0.02247811283542313
1867,379,335,0.019919153997221356
1868,379,338,0.018884862116998885
1869,379,339,0.017175278568055858
1870,379,342,0.016087480156440345
1871,379,345,0.02003412123385747
1872,379,346,0.01814416107015061
1873,379,347,0.017776949681925256
1874,379,349,0.016330846781295184
1875,379,350,0.02014472638771331
1876,379,351,0.01910239448751928
1877,379,352,0.01873186186189976
1878,379,353,0.015250528542032212
1879,379,354,0.019278375237293702
1880,379,356,0.018587221874073356
1881,379,359,0.01752616295867311
1882,379,363,0.015051994785495425
1883,379,364,0.021170103973522758
1884,379,369,0.010305267165468632
1885,379,372,0.014263969453535802
1886,379,375,0.031007630844493837
1887,379,381,0.0179580738204816
1888,379,386,0.013745464755247672
1889,379,397,0.011029113044049304
1890,379,403,0.01840981039417714
1891,379,410,0.01616749517111899
1892,379,414,0.015019634656104766
1893,379,441,0.012287741508088193
1894,388,283,0.014289376448989475
1895,388,288,0.017970471272642088
1896,388,290,0.016451291626918947
1897,388,294,0.02191492527315944
1898,388,296,0.017492532122563496
1899,388,298,0.015826516590108832
1900,388,299,0.014499900221547247
1901,388,302,0.016040492827616215
1902,388,304,0.016717597648638862
1903,388,306,0.017551109640729732
1904,388,308,0.016755009032960257
1905,388,313,0.016985260123218326
1906,388,316,0.0160130457674882
1907,388,318,0.019100959400406098
1908,388,319,0.016740538712533098
1909,388,320,0.016255119129487083
1910,388,322,0.014970770130557837
1911,388,325,0.017547067313947166
1912,388,328,0.01589091421827207
1913,388,330,0.016295607825095884
1914,388,332,0.017843687946546567
1915,388,335,0.0189568853198762
1916,388,338,0.01831438876131089
1917,388,339,0.01774706349495531
1918,388,342,0.015956913699556916
1919,388,345,0.02058921583792548
1920,388,346,0.017547658488166737
1921,388,347,0.016896723562478906
1922,388,349,0.015592918189777332
1923,388,350,0.017385956913972326
1924,388,351,0.0178592663248685
1925,388,352,0.01757388603600975
1926,388,353,0.014519156856766609
1927,388,354,0.01763132855786847
1928,388,356,0.016611635154611483
1929,388,359,0.01842835331321199
1930,388,363,0.015010542758077804
1931,388,364,0.019675878662685355
1932,388,369,0.010311685672230644
1933,388,372,0.013831295839480652
1934,388,375,0.017939319935722325
1935,388,381,0.015064680700891266
1936,388,386,0.012400605542387684
1937,388,397,0.01033382444363746
1938,388,403,0.018541521997729897
1939,388,410,0.016495679601681367
1940,388,414,0.015070918352092162
1941,388,441,0.012957530218718179
1942,396,357,0.014617280682013612
1943,396,360,0.012725656656065759
1944,396,366,0.015877396662375663
1945,396,367,0.014928328162861713
1946,396,370,0.010594167523348463
1947,396,371,0.014189426100095612
1948,396,373,0.012474545672067338
1949,396,374,0.011258581469369236
1950,396,376,0.013368202628911176
1951,396,377,0.013063567907751874
1952,396,380,0.01379659916200027
1953,396,382,0.01237424380660229
1954,396,385,0.013832129375217566
1955,396,387,0.011822464597560759
1956,396,390,0.013434986712904544
1957,396,391,0.01349464900819266
1958,396,392,0.008620823578744372
1959,396,394,0.008410705651322457
1960,396,398,0.015846590357420358
1961,396,407,0.01413385612827274
1962,396,408,0.013601979071527992
1963,396,409,0.0146079252195931
1964,396,412,0.012604588473762172
1965,396,413,0.013356389220935056
1966,396,415,0.01363786539247324
1967,396,417,0.0141012222914237
1968,396,418,0.014581831446719682
1969,396,420,0.010291496103656868
1970,396,421,0.0102618328700408
1971,396,422,0.008757584552729165
1972,396,436,0.01486099612210614
1973,396,440,0.014925727136989276
1974,396,442,0.01165646121135418
1975,396,443,0.011852800967945177
1976,396,448,0.0134666537030333
1977,396,455,0.014619235482622818
1978,396,459,0.012832081010457188
1979,396,465,0.014339550056365138
1980,396,466,0.014082107883963925
1981,396,476,0.015578628271724597
1982,396,479,0.015559358562642503
1983,396,485,0.0133155141991425
1984,396,487,0.012472266484324172
1985,396,492,0.01336752100699399
1986,396,497,0.010185044000994624
1987,396,501,0.010457033703540494
1988,396,504,0.014663623442378045
1989,396,555,0.01335431090832518
1990,399,357,0.011905059122553048
1991,399,360,0.00841390804723675
1992,399,366,0.009695930321680184
1993,399,367,0.008887182929109037
1994,399,370,0.01579127509343111
1995,399,371,0.012978188074999323
1996,399,373,0.008601870631129908
1997,399,374,0.009068935139197452
1998,399,376,0.009435451653083857
1999,399,377,0.009046937554434484
2000,399,380,0.008624381575542845
2001,399,382,0.009663211150005728
2002,399,385,0.009440212816132828
2003,399,387,0.009402299029985815
2004,399,390,0.008959962345994495
2005,399,391,0.010502068955443505
2006,399,392,0.015218879248176928
2007,399,394,0.011122805099323348
2008,399,398,0.008179447083922008
2009,399,407,0.009578709715364746
2010,399,408,0.010464046862698476
2011,399,409,0.010527727176767792
2012,399,412,0.008231806861161655
2013,399,413,0.008984901123872631
2014,399,415,0.009050955865521806
2015,399,417,0.009071235128926622
2016,399,418,0.008204965975267221
2017,399,420,0.008912933997282062
2018,399,421,0.008533011140471607
2019,399,422,0.011388576317033466
2020,399,436,0.009671729491750852
2021,399,440,0.010654504039769712
2022,399,442,0.008675471404534127
2023,399,443,0.008262470949358534
2024,399,448,0.008910234066011328
2025,399,455,0.010012569759443816
2026,399,459,0.009911756590031386
2027,399,465,0.009999675218479736
2028,399,466,0.009458873182839026
2029,399,476,0.008808484802757874
2030,399,479,0.011331865874880704
2031,399,485,0.010248588509010337
2032,399,487,0.009397516347940164
2033,399,492,0.008225332652103809
2034,399,497,0.009277518807164748
2035,399,501,0.014308806263934055
2036,399,504,0.008582791915660215
2037,399,555,0.010141875010458991
2038,406,357,0.020401868838497404
2039,406,360,0.01514182711583195
2040,406,366,0.020223141306921582
2041,406,367,0.01731776362249284
2042,406,370,0.011693719952200657
2043,406,371,0.01740313786823891
2044,406,373,0.01866043205529656
2045,406,374,0.015003984158227957
2046,406,376,0.014937261776824626
2047,406,377,0.017871517090039937
2048,406,380,0.017427741595211245
2049,406,382,0.014701713821571578
2050,406,385,0.01766537829170918
2051,406,387,0.014448023958091924
2052,406,390,0.01979411601982049
2053,406,391,0.019613706517168875
2054,406,392,0.010592260468825351
2055,406,394,0.00960138689454504
2056,406,398,0.012922815831675436
2057,406,407,0.01840612701197129
2058,406,408,0.02133085007361789
2059,406,409,0.01749876688578053
2060,406,412,0.019659150521061212
2061,406,413,0.01812521028371957
2062,406,415,0.0198853339090436
2063,406,417,0.018693726153592136
2064,406,418,0.018590539196622163
2065,406,420,0.012675665819264144
2066,406,421,0.012882024638645106
2067,406,422,0.010500466017536944
2068,406,436,0.01950592432497331
2069,406,440,0.019045749056455064
2070,406,442,0.013443679470926027
2071,406,443,0.012395665732981363
2072,406,448,0.01536042191984306
2073,406,455,0.01872978792794908
2074,406,459,0.01550676953349663
2075,406,465,0.017390151733544752
2076,406,466,0.01673099185549632
2077,406,476,0.019097734605728243
2078,406,479,0.019537197878928055
2079,406,485,0.01940872788638024
2080,406,487,0.018841429031930944
2081,406,492,0.02111382015508351
2082,406,497,0.014066013289814487
2083,406,501,0.01237657178682788
2084,406,504,0.019029020898252817
2085,406,555,0.016501602783538655
2086,411,357,0.018565943476017917
2087,411,360,0.01220434744514715
2088,411,366,0.018651372513830287
2089,411,367,0.015899480624990612
2090,411,370,0.009017313979426272
2091,411,371,0.01404165931794022
2092,411,373,0.016718999380431726
2093,411,374,0.012326042523357152
2094,411,376,0.01260798279105586
2095,411,377,0.0170912628573487
2096,411,380,0.015844239017441718
2097,411,382,0.012950498357619605
2098,411,385,0.015210578870781456
2099,411,387,0.013916635041537274
2100,411,390,0.015777117894679255
2101,411,391,0.014091698700668941
2102,411,392,0.008468711319001324
2103,411,394,0.008355779208468502
2104,411,398,0.010736374102353645
2105,411,407,0.014873897190524647
2106,411,408,0.016711384261056318
2107,411,409,0.014845557803886932
2108,411,412,0.019456128034025976
2109,411,413,0.014578551308146332
2110,411,415,0.014309214706189115
2111,411,417,0.015354355594976662
2112,411,418,0.015187733807418197
2113,411,420,0.009658291000093057
2114,411,421,0.011363818615822727
2115,411,422,0.008012333070422279
2116,411,436,0.017252533452254696
2117,411,440,0.014505509090488197
2118,411,442,0.01189503496605428
2119,411,443,0.010542774350689756
2120,411,448,0.014326371310875616
2121,411,455,0.016872041054418918
2122,411,459,0.013027218064503805
2123,411,465,0.015542607094742157
2124,411,466,0.01707041075567519
2125,411,476,0.015553759973122338
2126,411,479,0.015680279905705072
2127,411,485,0.01647467523654671
2128,411,487,0.016814877497250212
2129,411,492,0.012518462465493891
2130,411,497,0.012891172857192284
2131,411,501,0.010021569855816951
2132,411,504,0.015788276363318716
2133,411,555,0.0171712144088502
2134,423,357,0.016152994399959028
2135,423,360,0.009700488789083176
2136,423,366,0.012654449390149291
2137,423,367,0.011110820381021558
2138,423,370,0.010403430578902629
2139,423,371,0.011679253896483076
2140,423,373,0.010885229542261142
2141,423,374,0.010466917482565523
2142,423,376,0.010257399057734509
2143,423,377,0.01260128563858635
2144,423,380,0.012313299512499857
2145,423,382,0.010924047399719987
2146,423,385,0.01221764575636362
2147,423,387,0.01349408739403416
2148,423,390,0.012962126102767969
2149,423,391,0.014416039123484532
2150,423,392,0.009217813693916105
2151,423,394,0.007972181100446365
2152,423,398,0.009703080585509815
2153,423,407,0.01259264958104192
2154,423,408,0.012928776053400473
2155,423,409,0.012990754335499495
2156,423,412,0.011181871700483346
2157,423,413,0.011132993333967072
2158,423,415,0.011999961372621385
2159,423,417,0.012126690603416613
2160,423,418,0.011906907150131941
2161,423,420,0.00935420065551198
2162,423,421,0.009623149215113926
2163,423,422,0.009575817657924169
2164,423,436,0.013430899006453364
2165,423,440,0.011637162112778984
2166,423,442,0.010847420426585968
2167,423,443,0.009128989364501256
2168,423,448,0.010748881400093505
2169,423,455,0.012248492764377443
2170,423,459,0.010528400649542571
2171,423,465,0.011677277228938977
2172,423,466,0.0130533174999756
2173,423,476,0.012274367870533348
2174,423,479,0.013438778175624704
2175,423,485,0.012471834962032314
2176,423,487,0.01104118604938189
2177,423,492,0.011583292077421231
2178,423,497,0.01102906618709149
2179,423,501,0.010990498294889631
2180,423,504,0.012385351581207422
2181,423,555,0.013134388766949312
2182,427,357,0.012791813073745951
2183,427,360,0.010298648669931059
2184,427,366,0.014035422782701215
2185,427,367,0.01378743484313063
2186,427,370,0.008537430016622547
2187,427,371,0.012807207011279605
2188,427,373,0.011353858455661078
2189,427,374,0.010431385629610115
2190,427,376,0.011655954723922942
2191,427,377,0.011098120884099442
2192,427,380,0.011601721779877935
2193,427,382,0.01137168393370502
2194,427,385,0.011782591330172771
2195,427,387,0.010026548158104531
2196,427,390,0.012967913763115941
2197,427,391,0.011932181355150643
2198,427,392,0.006922424007626026
2199,427,394,0.00849617369127086
2200,427,398,0.01700102627760007
2201,427,407,0.01259002919975718
2202,427,408,0.012352238789705023
2203,427,409,0.011522044588310356
2204,427,412,0.012545241078707123
2205,427,413,0.011830758999295586
2206,427,415,0.013129502688516882
2207,427,417,0.012947666762970022
2208,427,418,0.01288808695920962
2209,427,420,0.00876184908028742
2210,427,421,0.010141730732880657
2211,427,422,0.0069531691084385
2212,427,436,0.013881331869933384
2213,427,440,0.012110065545012328
2214,427,442,0.011325481788232032
2215,427,443,0.01098157376230272
2216,427,448,0.013592158698263971
2217,427,455,0.013998236537160823
2218,427,459,0.012091801219923455
2219,427,465,0.013709919416035842
2220,427,466,0.013436953948009507
2221,427,476,0.013735954601540649
2222,427,479,0.01279479522275386
2223,427,485,0.01183244680983342
2224,427,487,0.01138779049102004
2225,427,492,0.011380584397190864
2226,427,497,0.008767488283613279
2227,427,501,0.00880397105517943
2228,427,504,0.014032537600145022
2229,427,555,0.011969696409852078
2230,429,357,0.018329659500829158
2231,429,360,0.015966122471836968
2232,429,366,0.02362924752633677
2233,429,367,0.020666740841261088
2234,429,370,0.012558308432338652
2235,429,371,0.01855324826217693
2236,429,373,0.017180426302687544
2237,429,374,0.015233692257772238
2238,429,376,0.014120822598142763
2239,429,377,0.02170624696798688
2240,429,380,0.019226992428838414
2241,429,382,0.01514340442147866
2242,429,385,0.01992062687343709
2243,429,387,0.014887936812957876
2244,429,390,0.01798673811267333
2245,429,391,0.016812619955665225
2246,429,392,0.010515290410389287
2247,429,394,0.0095758569809941
2248,429,398,0.014086842360502476
2249,429,407,0.018671422409134084
2250,429,408,0.01972672629316357
2251,429,409,0.01668924629056629
2252,429,412,0.01975244607128911
2253,429,413,0.02123217425792813
2254,429,415,0.02065487084778526
2255,429,417,0.020048973239374143
2256,429,418,0.020021844088521028
2257,429,420,0.012499044893234359
2258,429,421,0.013012106763140551
2259,429,422,0.010871944707287385
2260,429,436,0.02082562647453184
2261,429,440,0.016036332908045896
2262,429,442,0.013627443173610195
2263,429,443,0.013271696169283682
2264,429,448,0.015941973454505782
2265,429,455,0.01961012142595838
2266,429,459,0.016574134370836397
2267,429,465,0.019976501068342187
2268,429,466,0.019175141675994517
2269,429,476,0.021407681866325152
2270,429,479,0.017414429544811778
2271,429,485,0.016461871085705026
2272,429,487,0.017028906738027462
2273,429,492,0.020185496966172698
2274,429,497,0.014416527145339175
2275,429,501,0.011682863751059902
2276,429,504,0.019626724725143117
2277,429,555,0.017463833760058268
2278,438,357,0.02127625855001508
2279,438,360,0.01413100191931541
2280,438,366,0.016952143983128182
2281,438,367,0.015243172660462071
2282,438,370,0.011922696342934424
2283,438,371,0.0158517238778015
2284,438,373,0.01502574476633921
2285,438,374,0.013136350753490744
2286,438,376,0.014438789116371363
2287,438,377,0.015101763389481488
2288,438,380,0.014603325662917443
2289,438,382,0.015063848035990791
2290,438,385,0.015349835462676946
2291,438,387,0.014403986860385194
2292,438,390,0.015127374005762443
2293,438,391,0.016731862437361144
2294,438,392,0.010515028106442616
2295,438,394,0.009637505094853194
2296,438,398,0.012771234609178258
2297,438,407,0.016148256702375338
2298,438,408,0.017192027334913217
2299,438,409,0.01703696691135332
2300,438,412,0.017819051788534778
2301,438,413,0.015778607000470818
2302,438,415,0.01548782902453734
2303,438,417,0.01541586389799537
2304,438,418,0.015586208352661625
2305,438,420,0.011764904443097685
2306,438,421,0.01154857949701411
2307,438,422,0.00993931912103892
2308,438,436,0.016163285593763208
2309,438,440,0.01966221353543451
2310,438,442,0.012287566228889414
2311,438,443,0.011486362259389914
2312,438,448,0.01443207072207157
2313,438,455,0.016961383920812968
2314,438,459,0.014943637071761738
2315,438,465,0.01704492292394641
2316,438,466,0.015698011389738503
2317,438,476,0.015617971360116488
2318,438,479,0.017488906985006155
2319,438,485,0.016377667947420772
2320,438,487,0.014606952655588418
2321,438,492,0.013275243343001878
2322,438,497,0.012304186540999568
2323,438,501,0.012138434008481773
2324,438,504,0.014958496241616125
2325,438,555,0.01719761526626989
2326,445,357,0.01598840790956731
2327,445,360,0.011552235583505134
2328,445,366,0.015259389263778626
2329,445,367,0.013135591012377705
2330,445,370,0.009314576932035398
2331,445,371,0.012678861577633756
2332,445,373,0.012176505157348626
2333,445,374,0.011738251979898116
2334,445,376,0.011620367114092093
2335,445,377,0.012094721219898848
2336,445,380,0.01199025877706388
2337,445,382,0.012543235284710741
2338,445,385,0.012678680783194144
2339,445,387,0.011456253567781221
2340,445,390,0.011857320484252042
2341,445,391,0.01344343161799505
2342,445,392,0.008374782366892406
2343,445,394,0.008612238127916864
2344,445,398,0.010748643627718487
2345,445,407,0.01268746037876842
2346,445,408,0.012919136368528442
2347,445,409,0.01484085111555592
2348,445,412,0.013271878840960849
2349,445,413,0.013289884136370623
2350,445,415,0.012274232907253073
2351,445,417,0.013271489466884952
2352,445,418,0.012067215257761466
2353,445,420,0.009922700690823105
2354,445,421,0.010761993375693252
2355,445,422,0.00771423947034503
2356,445,436,0.012842350835098377
2357,445,440,0.014741548094985369
2358,445,442,0.011330081227205538
2359,445,443,0.01250012762689466
2360,445,448,0.01418825410219031
2361,445,455,0.01403645608356152
2362,445,459,0.01292177611707892
2363,445,465,0.013682375120281812
2364,445,466,0.01283159330643692
2365,445,476,0.012213864199826485
2366,445,479,0.013484407465805929
2367,445,485,0.013560058970308105
2368,445,487,0.012083368345845306
2369,445,492,0.0112261673720066
2370,445,497,0.010558327369271958
2371,445,501,0.010304136265760409
2372,445,504,0.013367619958819979
2373,445,555,0.01383459884722775
2374,449,357,0.014437514289586359
2375,449,360,0.011726553557212938
2376,449,366,0.015210175581209497
2377,449,367,0.013959699761208023
2378,449,370,0.00901626599685482
2379,449,371,0.012672499876605427
2380,449,373,0.012936890840982115
2381,449,374,0.010022537539399324
2382,449,376,0.01191133669373512
2383,449,377,0.013379607340902284
2384,449,380,0.013056777871869126
2385,449,382,0.012091132485255136
2386,449,385,0.012833490582937451
2387,449,387,0.011399533561239484
2388,449,390,0.011975335628703043
2389,449,391,0.011627491373677084
2390,449,392,0.007766431455471694
2391,449,394,0.00855229777658011
2392,449,398,0.011809476771571941
2393,449,407,0.011584880202097038
2394,449,408,0.012404013771428949
2395,449,409,0.012049847536102623
2396,449,412,0.013000787249972293
2397,449,413,0.012304889812101157
2398,449,415,0.013052922147206616
2399,449,417,0.014029079776721198
2400,449,418,0.013632218445994623
2401,449,420,0.009640927479026892
2402,449,421,0.011033295498102568
2403,449,422,0.007370483206517541
2404,449,436,0.013524937333848864
2405,449,440,0.01425351515720704
2406,449,442,0.011550891542191407
2407,449,443,0.011181359437671418
2408,449,448,0.01491851476084471
2409,449,455,0.015138883395880069
2410,449,459,0.014222645896019575
2411,449,465,0.014311695087447925
2412,449,466,0.013333473846314331
2413,449,476,0.013091547065835764
2414,449,479,0.013491720551376651
2415,449,485,0.013487855271000774
2416,449,487,0.012951073373184695
2417,449,492,0.01115493140007506
2418,449,497,0.010126890581660008
2419,449,501,0.00912334945769062
2420,449,504,0.015253566118244672
2421,449,555,0.0132118774021203
2422,460,424,0.020085020972892446
2423,460,430,0.01682709788243737
2424,460,433,0.016661638694593868
2425,460,435,0.019832466999155657
2426,460,439,0.013561863410885888
2427,460,444,0.014259283243323113
2428,460,447,0.013015776308601752
2429,460,450,0.010371651914518843
2430,460,453,0.008781219526304503
2431,460,454,0.017682080730911556
2432,460,456,0.01874272297096745
2433,460,458,0.018247475372736955
2434,460,461,0.015735255659754976
2435,460,462,0.01870173401368913
2436,460,467,0.016163702363287503
2437,460,468,0.021482831988954846
2438,460,472,0.015966803846824494
2439,460,473,0.01614361859087772
2440,460,477,0.017487737772064627
2441,460,481,0.015213951633591747
2442,460,482,0.016395457590827018
2443,460,484,0.015859925329259804
2444,460,486,0.016670908399009147
2445,460,488,0.017996699450097856
2446,460,494,0.012274159030338893
2447,460,503,0.01710785435141659
2448,460,505,0.019250481492231877
2449,460,506,0.018604584082723183
2450,460,508,0.018372010832385613
2451,460,511,0.014773150437471875
2452,460,515,0.015698632183017695
2453,460,531,0.015114661687799904
2454,460,534,0.020421758172360898
2455,460,563,0.017870623333690272
2456,460,564,0.01710310741221526
2457,464,424,0.019831023802330358
2458,464,430,0.016834514645452606
2459,464,433,0.017446097693242655
2460,464,435,0.01972097972219977
2461,464,439,0.01415734234570736
2462,464,444,0.014888543647223147
2463,464,447,0.01375581709337132
2464,464,450,0.011123828474445957
2465,464,453,0.009070919375365341
2466,464,454,0.017659330685403884
2467,464,456,0.021369440858971408
2468,464,458,0.01855970331910601
2469,464,461,0.017363035068053975
2470,464,462,0.020960507510371592
2471,464,467,0.01887073874135227
2472,464,468,0.023484460620113397
2473,464,472,0.017531124382347257
2474,464,473,0.019372590065042286
2475,464,477,0.01919823948507693
2476,464,481,0.016244961102742338
2477,464,482,0.016506468810166288
2478,464,484,0.016604483382935204
2479,464,486,0.017322854680236054
2480,464,488,0.016682361721932566
2481,464,494,0.012634590677235054
2482,464,503,0.01904539183217501
2483,464,505,0.020028868426351112
2484,464,506,0.01974966287967217
2485,464,508,0.01875142473890647
2486,464,511,0.015919277217777972
2487,464,515,0.0167179398709925
2488,464,531,0.018428069860418263
2489,464,534,0.022289068834499357
2490,464,563,0.020968071074455072
2491,464,564,0.018415409798304517
2492,471,424,0.0220614986656033
2493,471,430,0.0170120184452225
2494,471,433,0.01803926515577175
2495,471,435,0.02078687067991724
2496,471,439,0.014848152291927576
2497,471,444,0.015106443730176616
2498,471,447,0.013598602305923135
2499,471,450,0.010917990194288976
2500,471,453,0.008849014184570259
2501,471,454,0.017285017549865975
2502,471,456,0.019598414767606088
2503,471,458,0.017944064460257113
2504,471,461,0.01838704281534757
2505,471,462,0.0199884912952811
2506,471,467,0.017878313211721383
2507,471,468,0.021530209421944932
2508,471,472,0.021182689227745983
2509,471,473,0.022663847521160862
2510,471,477,0.02412760693827297
2511,471,481,0.0162151246580246
2512,471,482,0.018165310729274717
2513,471,484,0.01746663140004456
